game_id,move_no,move_no_pair,player,notation,move,from_square,to_square,piece,color,fen,is_check,is_check_mate,is_fifty_moves,is_fivefold_repetition,is_game_over,is_insufficient_material,white_count,black_count,white_pawn_count,black_pawn_count,white_queen_count,black_queen_count,white_bishop_count,black_bishop_count,white_knight_count,black_knight_count,white_rook_count,black_rook_count,captured_score_for_white,captured_score_for_black,fen_row1_white_count,fen_row2_white_count,fen_row3_white_count,fen_row4_white_count,fen_row5_white_count,fen_row6_white_count,fen_row7_white_count,fen_row8_white_count,fen_row1_white_value,fen_row2_white_value,fen_row3_white_value,fen_row4_white_value,fen_row5_white_value,fen_row6_white_value,fen_row7_white_value,fen_row8_white_value,fen_row1_black_count,fen_row2_black_count,fen_row3_black_count,fen_row4_black_count,fen_row5_black_count,fen_row6_black_count,fen_row7_black_count,fen_row8_black_count,fen_row1_black_value,fen_row2_black_value,fen_row3_black_value,fen_row4_black_value,fen_row5_black_value,fen_row6_black_value,fen_row7_black_value,fen_row8_black_value,move_sequence
7aaf1ca1-a682-4d80-bb05-fabe2b2f73f6,70,35,Magnus Carlsen,Qg1,g5g1,g5,g1,Q,Black,2k3r1/p1b5/1pp5/2p4p/4Pp2/1P1P1Q1P/P1P1KR1N/6q1,0,0,0,0,0,0,10,10,6,6,1,1,0,1,1,0,1,1,16,16,0,5,4,1,0,0,0,0,0,10,12,1,0,0,0,0,1,0,0,1,2,2,2,2,9,0,0,1,2,2,4,5,e4|c5|Nf3|Nc6|Bb5|g6|Bxc6|dxc6|d3|Bg7|h3|Nf6|Nc3|Nd7|Be3|e5|O-O|b6|Nh2|Nf8|f4|exf4|Rxf4|Be6|Rf2|h6|Qd2|g5|Raf1|Qd6|Ng4|O-O-O|Nf6|Nd7|Nh5|Be5|g4|f6|b3|Bf7|Nd1|Nf8|Nxf6|Ne6|Nh5|Bxh5|gxh5|Nf4|Bxf4|gxf4|Rg2|Rhg8|Qe2|Rxg2+|Qxg2|Qe6|Nf2|Rg8|Ng4|Qe8|Qf3|Qxh5|Kf2|Bc7|Ke2|Qg5|Nh2|h5|Rf2|Qg1
7aaf1ca1-a682-4d80-bb05-fabe2b2f73f6,71,36,Fabiano Caruana,Nf1,h2f1,h2,f1,N,White,2k3r1/p1b5/1pp5/2p4p/4Pp2/1P1P1Q1P/P1P1KR2/5Nq1,0,0,0,0,0,0,10,10,6,6,1,1,0,1,1,0,1,1,16,16,1,4,4,1,0,0,0,0,3,7,12,1,0,0,0,0,1,0,0,1,2,2,2,2,9,0,0,1,2,2,4,5,e4|c5|Nf3|Nc6|Bb5|g6|Bxc6|dxc6|d3|Bg7|h3|Nf6|Nc3|Nd7|Be3|e5|O-O|b6|Nh2|Nf8|f4|exf4|Rxf4|Be6|Rf2|h6|Qd2|g5|Raf1|Qd6|Ng4|O-O-O|Nf6|Nd7|Nh5|Be5|g4|f6|b3|Bf7|Nd1|Nf8|Nxf6|Ne6|Nh5|Bxh5|gxh5|Nf4|Bxf4|gxf4|Rg2|Rhg8|Qe2|Rxg2+|Qxg2|Qe6|Nf2|Rg8|Ng4|Qe8|Qf3|Qxh5|Kf2|Bc7|Ke2|Qg5|Nh2|h5|Rf2|Qg1|Nf1
7aaf1ca1-a682-4d80-bb05-fabe2b2f73f6,72,36,Magnus Carlsen,h4,h5h4,h5,h4,P,Black,2k3r1/p1b5/1pp5/2p5/4Pp1p/1P1P1Q1P/P1P1KR2/5Nq1,0,0,0,0,0,0,10,10,6,6,1,1,0,1,1,0,1,1,16,16,1,4,4,1,0,0,0,0,3,7,12,1,0,0,0,0,1,0,0,2,1,2,2,2,9,0,0,2,1,2,4,5,e4|c5|Nf3|Nc6|Bb5|g6|Bxc6|dxc6|d3|Bg7|h3|Nf6|Nc3|Nd7|Be3|e5|O-O|b6|Nh2|Nf8|f4|exf4|Rxf4|Be6|Rf2|h6|Qd2|g5|Raf1|Qd6|Ng4|O-O-O|Nf6|Nd7|Nh5|Be5|g4|f6|b3|Bf7|Nd1|Nf8|Nxf6|Ne6|Nh5|Bxh5|gxh5|Nf4|Bxf4|gxf4|Rg2|Rhg8|Qe2|Rxg2+|Qxg2|Qe6|Nf2|Rg8|Ng4|Qe8|Qf3|Qxh5|Kf2|Bc7|Ke2|Qg5|Nh2|h5|Rf2|Qg1|Nf1|h4
7aaf1ca1-a682-4d80-bb05-fabe2b2f73f6,73,37,Fabiano Caruana,Kd2,e2d2,e2,d2,K,White,2k3r1/p1b5/1pp5/2p5/4Pp1p/1P1P1Q1P/P1PK1R2/5Nq1,0,0,0,0,0,0,10,10,6,6,1,1,0,1,1,0,1,1,16,16,1,4,4,1,0,0,0,0,3,7,12,1,0,0,0,0,1,0,0,2,1,2,2,2,9,0,0,2,1,2,4,5,e4|c5|Nf3|Nc6|Bb5|g6|Bxc6|dxc6|d3|Bg7|h3|Nf6|Nc3|Nd7|Be3|e5|O-O|b6|Nh2|Nf8|f4|exf4|Rxf4|Be6|Rf2|h6|Qd2|g5|Raf1|Qd6|Ng4|O-O-O|Nf6|Nd7|Nh5|Be5|g4|f6|b3|Bf7|Nd1|Nf8|Nxf6|Ne6|Nh5|Bxh5|gxh5|Nf4|Bxf4|gxf4|Rg2|Rhg8|Qe2|Rxg2+|Qxg2|Qe6|Nf2|Rg8|Ng4|Qe8|Qf3|Qxh5|Kf2|Bc7|Ke2|Qg5|Nh2|h5|Rf2|Qg1|Nf1|h4|Kd2
7aaf1ca1-a682-4d80-bb05-fabe2b2f73f6,74,37,Magnus Carlsen,Kb7,c8b7,c8,b7,K,Black,6r1/pkb5/1pp5/2p5/4Pp1p/1P1P1Q1P/P1PK1R2/5Nq1,0,0,0,0,0,0,10,10,6,6,1,1,0,1,1,0,1,1,16,16,1,4,4,1,0,0,0,0,3,7,12,1,0,0,0,0,1,0,0,2,1,2,3,1,9,0,0,2,1,2,4,5,e4|c5|Nf3|Nc6|Bb5|g6|Bxc6|dxc6|d3|Bg7|h3|Nf6|Nc3|Nd7|Be3|e5|O-O|b6|Nh2|Nf8|f4|exf4|Rxf4|Be6|Rf2|h6|Qd2|g5|Raf1|Qd6|Ng4|O-O-O|Nf6|Nd7|Nh5|Be5|g4|f6|b3|Bf7|Nd1|Nf8|Nxf6|Ne6|Nh5|Bxh5|gxh5|Nf4|Bxf4|gxf4|Rg2|Rhg8|Qe2|Rxg2+|Qxg2|Qe6|Nf2|Rg8|Ng4|Qe8|Qf3|Qxh5|Kf2|Bc7|Ke2|Qg5|Nh2|h5|Rf2|Qg1|Nf1|h4|Kd2|Kb7
7aaf1ca1-a682-4d80-bb05-fabe2b2f73f6,75,38,Fabiano Caruana,c3,c2c3,c2,c3,P,White,6r1/pkb5/1pp5/2p5/4Pp1p/1PPP1Q1P/P2K1R2/5Nq1,0,0,0,0,0,0,10,10,6,6,1,1,0,1,1,0,1,1,16,16,1,3,5,1,0,0,0,0,3,6,13,1,0,0,0,0,1,0,0,2,1,2,3,1,9,0,0,2,1,2,4,5,e4|c5|Nf3|Nc6|Bb5|g6|Bxc6|dxc6|d3|Bg7|h3|Nf6|Nc3|Nd7|Be3|e5|O-O|b6|Nh2|Nf8|f4|exf4|Rxf4|Be6|Rf2|h6|Qd2|g5|Raf1|Qd6|Ng4|O-O-O|Nf6|Nd7|Nh5|Be5|g4|f6|b3|Bf7|Nd1|Nf8|Nxf6|Ne6|Nh5|Bxh5|gxh5|Nf4|Bxf4|gxf4|Rg2|Rhg8|Qe2|Rxg2+|Qxg2|Qe6|Nf2|Rg8|Ng4|Qe8|Qf3|Qxh5|Kf2|Bc7|Ke2|Qg5|Nh2|h5|Rf2|Qg1|Nf1|h4|Kd2|Kb7|c3
7aaf1ca1-a682-4d80-bb05-fabe2b2f73f6,76,38,Magnus Carlsen,Be5,c7e5,c7,e5,B,Black,6r1/pk6/1pp5/2p1b3/4Pp1p/1PPP1Q1P/P2K1R2/5Nq1,0,0,0,0,0,0,10,10,6,6,1,1,0,1,1,0,1,1,16,16,1,3,5,1,0,0,0,0,3,6,13,1,0,0,0,0,1,0,0,2,2,2,2,1,9,0,0,2,4,2,1,5,e4|c5|Nf3|Nc6|Bb5|g6|Bxc6|dxc6|d3|Bg7|h3|Nf6|Nc3|Nd7|Be3|e5|O-O|b6|Nh2|Nf8|f4|exf4|Rxf4|Be6|Rf2|h6|Qd2|g5|Raf1|Qd6|Ng4|O-O-O|Nf6|Nd7|Nh5|Be5|g4|f6|b3|Bf7|Nd1|Nf8|Nxf6|Ne6|Nh5|Bxh5|gxh5|Nf4|Bxf4|gxf4|Rg2|Rhg8|Qe2|Rxg2+|Qxg2|Qe6|Nf2|Rg8|Ng4|Qe8|Qf3|Qxh5|Kf2|Bc7|Ke2|Qg5|Nh2|h5|Rf2|Qg1|Nf1|h4|Kd2|Kb7|c3|Be5
7aaf1ca1-a682-4d80-bb05-fabe2b2f73f6,77,39,Fabiano Caruana,Kc2,d2c2,d2,c2,K,White,6r1/pk6/1pp5/2p1b3/4Pp1p/1PPP1Q1P/P1K2R2/5Nq1,0,0,0,0,0,0,10,10,6,6,1,1,0,1,1,0,1,1,16,16,1,3,5,1,0,0,0,0,3,6,13,1,0,0,0,0,1,0,0,2,2,2,2,1,9,0,0,2,4,2,1,5,e4|c5|Nf3|Nc6|Bb5|g6|Bxc6|dxc6|d3|Bg7|h3|Nf6|Nc3|Nd7|Be3|e5|O-O|b6|Nh2|Nf8|f4|exf4|Rxf4|Be6|Rf2|h6|Qd2|g5|Raf1|Qd6|Ng4|O-O-O|Nf6|Nd7|Nh5|Be5|g4|f6|b3|Bf7|Nd1|Nf8|Nxf6|Ne6|Nh5|Bxh5|gxh5|Nf4|Bxf4|gxf4|Rg2|Rhg8|Qe2|Rxg2+|Qxg2|Qe6|Nf2|Rg8|Ng4|Qe8|Qf3|Qxh5|Kf2|Bc7|Ke2|Qg5|Nh2|h5|Rf2|Qg1|Nf1|h4|Kd2|Kb7|c3|Be5|Kc2
7aaf1ca1-a682-4d80-bb05-fabe2b2f73f6,78,39,Magnus Carlsen,Qg7,g1g7,g1,g7,Q,Black,6r1/pk4q1/1pp5/2p1b3/4Pp1p/1PPP1Q1P/P1K2R2/5N2,0,0,0,0,0,0,10,10,6,6,1,1,0,1,1,0,1,1,16,16,1,3,5,1,0,0,0,0,3,6,13,1,0,0,0,0,0,0,0,2,2,2,3,1,0,0,0,2,4,2,10,5,e4|c5|Nf3|Nc6|Bb5|g6|Bxc6|dxc6|d3|Bg7|h3|Nf6|Nc3|Nd7|Be3|e5|O-O|b6|Nh2|Nf8|f4|exf4|Rxf4|Be6|Rf2|h6|Qd2|g5|Raf1|Qd6|Ng4|O-O-O|Nf6|Nd7|Nh5|Be5|g4|f6|b3|Bf7|Nd1|Nf8|Nxf6|Ne6|Nh5|Bxh5|gxh5|Nf4|Bxf4|gxf4|Rg2|Rhg8|Qe2|Rxg2+|Qxg2|Qe6|Nf2|Rg8|Ng4|Qe8|Qf3|Qxh5|Kf2|Bc7|Ke2|Qg5|Nh2|h5|Rf2|Qg1|Nf1|h4|Kd2|Kb7|c3|Be5|Kc2|Qg7
7aaf1ca1-a682-4d80-bb05-fabe2b2f73f6,79,40,Fabiano Caruana,Nh2,f1h2,f1,h2,N,White,6r1/pk4q1/1pp5/2p1b3/4Pp1p/1PPP1Q1P/P1K2R1N/8,0,0,0,0,0,0,10,10,6,6,1,1,0,1,1,0,1,1,16,16,0,4,5,1,0,0,0,0,0,9,13,1,0,0,0,0,0,0,0,2,2,2,3,1,0,0,0,2,4,2,10,5,e4|c5|Nf3|Nc6|Bb5|g6|Bxc6|dxc6|d3|Bg7|h3|Nf6|Nc3|Nd7|Be3|e5|O-O|b6|Nh2|Nf8|f4|exf4|Rxf4|Be6|Rf2|h6|Qd2|g5|Raf1|Qd6|Ng4|O-O-O|Nf6|Nd7|Nh5|Be5|g4|f6|b3|Bf7|Nd1|Nf8|Nxf6|Ne6|Nh5|Bxh5|gxh5|Nf4|Bxf4|gxf4|Rg2|Rhg8|Qe2|Rxg2+|Qxg2|Qe6|Nf2|Rg8|Ng4|Qe8|Qf3|Qxh5|Kf2|Bc7|Ke2|Qg5|Nh2|h5|Rf2|Qg1|Nf1|h4|Kd2|Kb7|c3|Be5|Kc2|Qg7|Nh2
7aaf1ca1-a682-4d80-bb05-fabe2b2f73f6,80,40,Magnus Carlsen,Bxc3,e5c3,e5,c3,B,Black,6r1/pk4q1/1pp5/2p5/4Pp1p/1PbP1Q1P/P1K2R1N/8,0,0,0,0,0,0,9,10,5,6,1,1,0,1,1,0,1,1,16,17,0,4,4,1,0,0,0,0,0,9,12,1,0,0,0,0,0,0,1,2,1,2,3,1,0,0,3,2,1,2,10,5,e4|c5|Nf3|Nc6|Bb5|g6|Bxc6|dxc6|d3|Bg7|h3|Nf6|Nc3|Nd7|Be3|e5|O-O|b6|Nh2|Nf8|f4|exf4|Rxf4|Be6|Rf2|h6|Qd2|g5|Raf1|Qd6|Ng4|O-O-O|Nf6|Nd7|Nh5|Be5|g4|f6|b3|Bf7|Nd1|Nf8|Nxf6|Ne6|Nh5|Bxh5|gxh5|Nf4|Bxf4|gxf4|Rg2|Rhg8|Qe2|Rxg2+|Qxg2|Qe6|Nf2|Rg8|Ng4|Qe8|Qf3|Qxh5|Kf2|Bc7|Ke2|Qg5|Nh2|h5|Rf2|Qg1|Nf1|h4|Kd2|Kb7|c3|Be5|Kc2|Qg7|Nh2|Bxc3
7aaf1ca1-a682-4d80-bb05-fabe2b2f73f6,81,41,Fabiano Caruana,Qxf4,f3f4,f3,f4,Q,White,6r1/pk4q1/1pp5/2p5/4PQ1p/1PbP3P/P1K2R1N/8,0,0,0,0,0,0,9,9,5,5,1,1,0,1,1,0,1,1,17,17,0,4,3,2,0,0,0,0,0,9,3,10,0,0,0,0,0,0,1,1,1,2,3,1,0,0,3,1,1,2,10,5,e4|c5|Nf3|Nc6|Bb5|g6|Bxc6|dxc6|d3|Bg7|h3|Nf6|Nc3|Nd7|Be3|e5|O-O|b6|Nh2|Nf8|f4|exf4|Rxf4|Be6|Rf2|h6|Qd2|g5|Raf1|Qd6|Ng4|O-O-O|Nf6|Nd7|Nh5|Be5|g4|f6|b3|Bf7|Nd1|Nf8|Nxf6|Ne6|Nh5|Bxh5|gxh5|Nf4|Bxf4|gxf4|Rg2|Rhg8|Qe2|Rxg2+|Qxg2|Qe6|Nf2|Rg8|Ng4|Qe8|Qf3|Qxh5|Kf2|Bc7|Ke2|Qg5|Nh2|h5|Rf2|Qg1|Nf1|h4|Kd2|Kb7|c3|Be5|Kc2|Qg7|Nh2|Bxc3|Qxf4
7aaf1ca1-a682-4d80-bb05-fabe2b2f73f6,82,41,Magnus Carlsen,Bd4,c3d4,c3,d4,B,Black,6r1/pk4q1/1pp5/2p5/3bPQ1p/1P1P3P/P1K2R1N/8,0,0,0,0,0,0,9,9,5,5,1,1,0,1,1,0,1,1,17,17,0,4,3,2,0,0,0,0,0,9,3,10,0,0,0,0,0,0,0,2,1,2,3,1,0,0,0,4,1,2,10,5,e4|c5|Nf3|Nc6|Bb5|g6|Bxc6|dxc6|d3|Bg7|h3|Nf6|Nc3|Nd7|Be3|e5|O-O|b6|Nh2|Nf8|f4|exf4|Rxf4|Be6|Rf2|h6|Qd2|g5|Raf1|Qd6|Ng4|O-O-O|Nf6|Nd7|Nh5|Be5|g4|f6|b3|Bf7|Nd1|Nf8|Nxf6|Ne6|Nh5|Bxh5|gxh5|Nf4|Bxf4|gxf4|Rg2|Rhg8|Qe2|Rxg2+|Qxg2|Qe6|Nf2|Rg8|Ng4|Qe8|Qf3|Qxh5|Kf2|Bc7|Ke2|Qg5|Nh2|h5|Rf2|Qg1|Nf1|h4|Kd2|Kb7|c3|Be5|Kc2|Qg7|Nh2|Bxc3|Qxf4|Bd4
7aaf1ca1-a682-4d80-bb05-fabe2b2f73f6,83,42,Fabiano Caruana,Qf7+,f4f7,f4,f7,Q,White,6r1/pk3Qq1/1pp5/2p5/3bP2p/1P1P3P/P1K2R1N/8,1,0,0,0,0,0,9,9,5,5,1,1,0,1,1,0,1,1,17,17,0,4,3,1,0,0,1,0,0,9,3,1,0,0,9,0,0,0,0,2,1,2,3,1,0,0,0,4,1,2,10,5,e4|c5|Nf3|Nc6|Bb5|g6|Bxc6|dxc6|d3|Bg7|h3|Nf6|Nc3|Nd7|Be3|e5|O-O|b6|Nh2|Nf8|f4|exf4|Rxf4|Be6|Rf2|h6|Qd2|g5|Raf1|Qd6|Ng4|O-O-O|Nf6|Nd7|Nh5|Be5|g4|f6|b3|Bf7|Nd1|Nf8|Nxf6|Ne6|Nh5|Bxh5|gxh5|Nf4|Bxf4|gxf4|Rg2|Rhg8|Qe2|Rxg2+|Qxg2|Qe6|Nf2|Rg8|Ng4|Qe8|Qf3|Qxh5|Kf2|Bc7|Ke2|Qg5|Nh2|h5|Rf2|Qg1|Nf1|h4|Kd2|Kb7|c3|Be5|Kc2|Qg7|Nh2|Bxc3|Qxf4|Bd4|Qf7+
7aaf1ca1-a682-4d80-bb05-fabe2b2f73f6,84,42,Magnus Carlsen,Ka6,b7a6,b7,a6,K,Black,6r1/p4Qq1/kpp5/2p5/3bP2p/1P1P3P/P1K2R1N/8,0,0,0,0,0,0,9,9,5,5,1,1,0,1,1,0,1,1,17,17,0,4,3,1,0,0,1,0,0,9,3,1,0,0,9,0,0,0,0,2,1,3,2,1,0,0,0,4,1,2,10,5,e4|c5|Nf3|Nc6|Bb5|g6|Bxc6|dxc6|d3|Bg7|h3|Nf6|Nc3|Nd7|Be3|e5|O-O|b6|Nh2|Nf8|f4|exf4|Rxf4|Be6|Rf2|h6|Qd2|g5|Raf1|Qd6|Ng4|O-O-O|Nf6|Nd7|Nh5|Be5|g4|f6|b3|Bf7|Nd1|Nf8|Nxf6|Ne6|Nh5|Bxh5|gxh5|Nf4|Bxf4|gxf4|Rg2|Rhg8|Qe2|Rxg2+|Qxg2|Qe6|Nf2|Rg8|Ng4|Qe8|Qf3|Qxh5|Kf2|Bc7|Ke2|Qg5|Nh2|h5|Rf2|Qg1|Nf1|h4|Kd2|Kb7|c3|Be5|Kc2|Qg7|Nh2|Bxc3|Qxf4|Bd4|Qf7+|Ka6
7aaf1ca1-a682-4d80-bb05-fabe2b2f73f6,85,43,Fabiano Caruana,Qxg7,f7g7,f7,g7,Q,White,6r1/p5Q1/kpp5/2p5/3bP2p/1P1P3P/P1K2R1N/8,0,0,0,0,0,0,9,8,5,5,1,0,0,1,1,0,1,1,26,17,0,4,3,1,0,0,1,0,0,9,3,1,0,0,9,0,0,0,0,2,1,3,1,1,0,0,0,4,1,2,1,5,e4|c5|Nf3|Nc6|Bb5|g6|Bxc6|dxc6|d3|Bg7|h3|Nf6|Nc3|Nd7|Be3|e5|O-O|b6|Nh2|Nf8|f4|exf4|Rxf4|Be6|Rf2|h6|Qd2|g5|Raf1|Qd6|Ng4|O-O-O|Nf6|Nd7|Nh5|Be5|g4|f6|b3|Bf7|Nd1|Nf8|Nxf6|Ne6|Nh5|Bxh5|gxh5|Nf4|Bxf4|gxf4|Rg2|Rhg8|Qe2|Rxg2+|Qxg2|Qe6|Nf2|Rg8|Ng4|Qe8|Qf3|Qxh5|Kf2|Bc7|Ke2|Qg5|Nh2|h5|Rf2|Qg1|Nf1|h4|Kd2|Kb7|c3|Be5|Kc2|Qg7|Nh2|Bxc3|Qxf4|Bd4|Qf7+|Ka6|Qxg7
7aaf1ca1-a682-4d80-bb05-fabe2b2f73f6,86,43,Magnus Carlsen,Rxg7,g8g7,g8,g7,R,Black,8/p5r1/kpp5/2p5/3bP2p/1P1P3P/P1K2R1N/8,0,0,0,0,0,0,8,8,5,5,0,0,0,1,1,0,1,1,26,26,0,4,3,1,0,0,0,0,0,9,3,1,0,0,0,0,0,0,0,2,1,3,2,0,0,0,0,4,1,2,6,0,e4|c5|Nf3|Nc6|Bb5|g6|Bxc6|dxc6|d3|Bg7|h3|Nf6|Nc3|Nd7|Be3|e5|O-O|b6|Nh2|Nf8|f4|exf4|Rxf4|Be6|Rf2|h6|Qd2|g5|Raf1|Qd6|Ng4|O-O-O|Nf6|Nd7|Nh5|Be5|g4|f6|b3|Bf7|Nd1|Nf8|Nxf6|Ne6|Nh5|Bxh5|gxh5|Nf4|Bxf4|gxf4|Rg2|Rhg8|Qe2|Rxg2+|Qxg2|Qe6|Nf2|Rg8|Ng4|Qe8|Qf3|Qxh5|Kf2|Bc7|Ke2|Qg5|Nh2|h5|Rf2|Qg1|Nf1|h4|Kd2|Kb7|c3|Be5|Kc2|Qg7|Nh2|Bxc3|Qxf4|Bd4|Qf7+|Ka6|Qxg7|Rxg7
7aaf1ca1-a682-4d80-bb05-fabe2b2f73f6,87,44,Fabiano Caruana,Re2,f2e2,f2,e2,R,White,8/p5r1/kpp5/2p5/3bP2p/1P1P3P/P1K1R2N/8,0,0,0,0,0,0,8,8,5,5,0,0,0,1,1,0,1,1,26,26,0,4,3,1,0,0,0,0,0,9,3,1,0,0,0,0,0,0,0,2,1,3,2,0,0,0,0,4,1,2,6,0,e4|c5|Nf3|Nc6|Bb5|g6|Bxc6|dxc6|d3|Bg7|h3|Nf6|Nc3|Nd7|Be3|e5|O-O|b6|Nh2|Nf8|f4|exf4|Rxf4|Be6|Rf2|h6|Qd2|g5|Raf1|Qd6|Ng4|O-O-O|Nf6|Nd7|Nh5|Be5|g4|f6|b3|Bf7|Nd1|Nf8|Nxf6|Ne6|Nh5|Bxh5|gxh5|Nf4|Bxf4|gxf4|Rg2|Rhg8|Qe2|Rxg2+|Qxg2|Qe6|Nf2|Rg8|Ng4|Qe8|Qf3|Qxh5|Kf2|Bc7|Ke2|Qg5|Nh2|h5|Rf2|Qg1|Nf1|h4|Kd2|Kb7|c3|Be5|Kc2|Qg7|Nh2|Bxc3|Qxf4|Bd4|Qf7+|Ka6|Qxg7|Rxg7|Re2
7aaf1ca1-a682-4d80-bb05-fabe2b2f73f6,88,44,Magnus Carlsen,Rg3,g7g3,g7,g3,R,Black,8/p7/kpp5/2p5/3bP2p/1P1P2rP/P1K1R2N/8,0,0,0,0,0,0,8,8,5,5,0,0,0,1,1,0,1,1,26,26,0,4,3,1,0,0,0,0,0,9,3,1,0,0,0,0,0,0,1,2,1,3,1,0,0,0,5,4,1,2,1,0,e4|c5|Nf3|Nc6|Bb5|g6|Bxc6|dxc6|d3|Bg7|h3|Nf6|Nc3|Nd7|Be3|e5|O-O|b6|Nh2|Nf8|f4|exf4|Rxf4|Be6|Rf2|h6|Qd2|g5|Raf1|Qd6|Ng4|O-O-O|Nf6|Nd7|Nh5|Be5|g4|f6|b3|Bf7|Nd1|Nf8|Nxf6|Ne6|Nh5|Bxh5|gxh5|Nf4|Bxf4|gxf4|Rg2|Rhg8|Qe2|Rxg2+|Qxg2|Qe6|Nf2|Rg8|Ng4|Qe8|Qf3|Qxh5|Kf2|Bc7|Ke2|Qg5|Nh2|h5|Rf2|Qg1|Nf1|h4|Kd2|Kb7|c3|Be5|Kc2|Qg7|Nh2|Bxc3|Qxf4|Bd4|Qf7+|Ka6|Qxg7|Rxg7|Re2|Rg3
7aaf1ca1-a682-4d80-bb05-fabe2b2f73f6,89,45,Fabiano Caruana,Ng4,h2g4,h2,g4,N,White,8/p7/kpp5/2p5/3bP1Np/1P1P2rP/P1K1R3/8,0,0,0,0,0,0,8,8,5,5,0,0,0,1,1,0,1,1,26,26,0,3,3,2,0,0,0,0,0,6,3,4,0,0,0,0,0,0,1,2,1,3,1,0,0,0,5,4,1,2,1,0,e4|c5|Nf3|Nc6|Bb5|g6|Bxc6|dxc6|d3|Bg7|h3|Nf6|Nc3|Nd7|Be3|e5|O-O|b6|Nh2|Nf8|f4|exf4|Rxf4|Be6|Rf2|h6|Qd2|g5|Raf1|Qd6|Ng4|O-O-O|Nf6|Nd7|Nh5|Be5|g4|f6|b3|Bf7|Nd1|Nf8|Nxf6|Ne6|Nh5|Bxh5|gxh5|Nf4|Bxf4|gxf4|Rg2|Rhg8|Qe2|Rxg2+|Qxg2|Qe6|Nf2|Rg8|Ng4|Qe8|Qf3|Qxh5|Kf2|Bc7|Ke2|Qg5|Nh2|h5|Rf2|Qg1|Nf1|h4|Kd2|Kb7|c3|Be5|Kc2|Qg7|Nh2|Bxc3|Qxf4|Bd4|Qf7+|Ka6|Qxg7|Rxg7|Re2|Rg3|Ng4
7aaf1ca1-a682-4d80-bb05-fabe2b2f73f6,90,45,Magnus Carlsen,Rxh3,g3h3,g3,h3,R,Black,8/p7/kpp5/2p5/3bP1Np/1P1P3r/P1K1R3/8,0,0,0,0,0,0,7,8,4,5,0,0,0,1,1,0,1,1,26,27,0,3,2,2,0,0,0,0,0,6,2,4,0,0,0,0,0,0,1,2,1,3,1,0,0,0,5,4,1,2,1,0,e4|c5|Nf3|Nc6|Bb5|g6|Bxc6|dxc6|d3|Bg7|h3|Nf6|Nc3|Nd7|Be3|e5|O-O|b6|Nh2|Nf8|f4|exf4|Rxf4|Be6|Rf2|h6|Qd2|g5|Raf1|Qd6|Ng4|O-O-O|Nf6|Nd7|Nh5|Be5|g4|f6|b3|Bf7|Nd1|Nf8|Nxf6|Ne6|Nh5|Bxh5|gxh5|Nf4|Bxf4|gxf4|Rg2|Rhg8|Qe2|Rxg2+|Qxg2|Qe6|Nf2|Rg8|Ng4|Qe8|Qf3|Qxh5|Kf2|Bc7|Ke2|Qg5|Nh2|h5|Rf2|Qg1|Nf1|h4|Kd2|Kb7|c3|Be5|Kc2|Qg7|Nh2|Bxc3|Qxf4|Bd4|Qf7+|Ka6|Qxg7|Rxg7|Re2|Rg3|Ng4|Rxh3
7aaf1ca1-a682-4d80-bb05-fabe2b2f73f6,91,46,Fabiano Caruana,e5,e4e5,e4,e5,P,White,8/p7/kpp5/2p1P3/3b2Np/1P1P3r/P1K1R3/8,0,0,0,0,0,0,7,8,4,5,0,0,0,1,1,0,1,1,26,27,0,3,2,1,1,0,0,0,0,6,2,3,1,0,0,0,0,0,1,2,1,3,1,0,0,0,5,4,1,2,1,0,e4|c5|Nf3|Nc6|Bb5|g6|Bxc6|dxc6|d3|Bg7|h3|Nf6|Nc3|Nd7|Be3|e5|O-O|b6|Nh2|Nf8|f4|exf4|Rxf4|Be6|Rf2|h6|Qd2|g5|Raf1|Qd6|Ng4|O-O-O|Nf6|Nd7|Nh5|Be5|g4|f6|b3|Bf7|Nd1|Nf8|Nxf6|Ne6|Nh5|Bxh5|gxh5|Nf4|Bxf4|gxf4|Rg2|Rhg8|Qe2|Rxg2+|Qxg2|Qe6|Nf2|Rg8|Ng4|Qe8|Qf3|Qxh5|Kf2|Bc7|Ke2|Qg5|Nh2|h5|Rf2|Qg1|Nf1|h4|Kd2|Kb7|c3|Be5|Kc2|Qg7|Nh2|Bxc3|Qxf4|Bd4|Qf7+|Ka6|Qxg7|Rxg7|Re2|Rg3|Ng4|Rxh3|e5
